Isla,Sector,Cultivo,Trampa,Especie,Abundancia
Floreana,Segundo_Moreno_F8,Maiz,Amarilla,Diapriidae_sp._2,1
Floreana,Segundo_Moreno_F8,Yuca_,Amarilla,Diapriidae_sp._2,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Succion,Scelionidae_sp._3,50
Floreana,Selva_Castillo_F2,Col,Amarilla,Scelionidae_sp._3,1.999999999
Floreana,Floreana_Witmer_F9,Herbaceas,Barrido,Scelionidae_sp._3,1.999999999
Floreana,Anibal_San_Miguel_F1,Yuca_,Amarilla,Scelionidae_sp._3,24
Floreana,Segundo_Moreno_F8,Cana_de_azucar,Pitfall,Scelionidae_sp._4,1.999999999
Floreana,Claudio_Cruz_F4,Maiz,Pitfall,Scelionidae_sp._4,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Scelionidae_sp._4,1.999999999
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Scelionidae_sp._4,1
Floreana,Claudio_Cruz_F4,Herbaceas,Succion,Scelionidae_sp._3,1
Floreana,Ivan_Moreno_F8,Herbaceas,Amarilla,Scelionidae_sp._3,1
Floreana,Ivan_Moreno_F8,Pastizal,Amarilla,Scelionidae_sp._3,1
Floreana,Selva_Castillo_F2,Col,Amarilla,Scelionidae_sp._5,1.999999999
Floreana,Claudio_Cruz_F4,Frejol_de_arbol,Pitfall,Scelionidae_sp._1,1.999999999
Floreana,Ivan_Moreno_1/2,Cana_de_azucar,Pitfall,Scelionidae_sp._1,1.999999999
Floreana,Claudio_Cruz_F5,Pina,Pitfall,Scelionidae_sp._1,1
Floreana,Ivan_Moreno_1/2,Herbaceas,Pitfall,Scelionidae_sp._1,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Succion,Scelionidae_sp._1,1
Floreana,Anibal_San_Miguel_F1,Herbaceas,Succion,Scelionidae_sp._2,1
Floreana,Ivan_Moreno_1/2,Pina,Pitfall,Scelionidae_sp._2,1
Floreana,Ivan_Moreno_F8,Yuca_,Pitfall,Scelionidae_sp._2,1
Floreana,Claudio_Cruz_F5,Pina,Pitfall,Scelionidae_sp._2,1
Floreana,Finca_Abandonada,Herbaceas,Pitfall,Scelionidae_sp._6,1
Floreana,A._J._Mora_F1,Yuca_,Pitfall,Scelionidae_sp._6,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Scelionidae_sp._6,1
Floreana,Anibal_San_Miguel_F1,Frejol,Pitfall,Scelionidae_sp._6,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Scelionidae_sp._6,15
Floreana,Floreana_Witmer_F9,Platano,Pitfall,Scelionidae_sp._6,1
Floreana,A._J._Mora_F1,Yuca_,Pitfall,Scelionidae_sp._7,1
Floreana,A._J._Mora_F1,Col,Pitfall,Scelionidae_sp._7,1
Floreana,Selva_Castillo_F2,Col,Amarilla,Scelionidae_sp._7,1
Floreana,A._J._Mora_F1,Yuca_,Pitfall,Scelionidae_sp._8,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Amarilla,Scelionidae_sp._8,1
Floreana,Cecilia_Salgado_F3,Col,Pitfall,Scelionidae_sp._8,1
Floreana,Ivan_Moreno_F8,Pina,Amarilla,Scelionidae_sp._8,1
Floreana,Finca_Abandonada,Pina,Pitfall,Scelionidae_sp._8,1
Floreana,Finca_Abandonada,Pina,Pitfall,Scelionidae_sp._12,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Amarilla,Scelionidae_sp._11,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Succion,Scelionidae_sp._14,1
Floreana,Claudio_Cruz_F4,Platano,Succion,Eupelmidae_sp._1,1.999999999
Floreana,Ivan_Moreno_F8,Herbaceas,Amarilla,Eupelmidae_sp._1,1
Floreana,Floreana_Witmer_F9,Herbaceas,Succion,Eupelmidae_sp._1,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Eupelmidae_sp._1,1
Floreana,Anibal_San_Miguel_F1,Cebolla_colorada,Amarilla,Eupelmidae_sp._1,1
Floreana,Claudio_Cruz_F4,Platano,Succion,Eupelmidae_sp._2,1
Floreana,Ivan_Moreno_F8,Herbaceas,Amarilla,Eupelmidae_sp._2,1
Floreana,Cecilia_Salgado_F3,Pastizal,Amarilla,Figitidae_sp._1,1.999999999
Floreana,Jose_Vera_F6,Pastizal,Amarilla,Figitidae_sp._1,1
Floreana,Floreana_Witmer_F9,Pina,Succion,Figitidae_sp._2,1.999999999
Floreana,Segundo_Moreno_F8,Pastizal,Malaise,Figitidae_sp._2,1
Floreana,Floreana_Witmer_F9,Pina,Barrido,Figitidae_sp._2,1.999999999
Floreana,Floreana_Witmer_F9,Pina,Berless,Figitidae_sp._2,1
Floreana,Finca_Abandonada,Herbaceas,Succion,Figitidae_sp._2,1
Floreana,Jose_Vera_F6,Cana_de_azucar,Pitfall,Figitidae_sp._2,1
Floreana,Segundo_Moreno_F8,Yuca_,Amarilla,Figitidae_sp._2,1
Floreana,Jose_Vera_F6,Pastizal,Amarilla,Figitidae_sp._2,1
Floreana,Cecilia_Salgado_F3,Lechuga,Amarilla,Figitidae_sp._3,1
Floreana,Cecilia_Salgado_F3,Pina,Barrido,Figitidae_sp._4,1.999999999
Floreana,Cecilia_Salgado_F3,Herbaceas,Succion,Figitidae_sp._2,4.999999998
Floreana,Segundo_Moreno_F8,Cana_de_azucar,Amarilla,Figitidae_sp._3,1.999999999
Floreana,Segundo_Moreno_F8,Yuca_,Amarilla,Figitidae_sp._3,3.000000001
Floreana,Finca_Abandonada,Herbaceas,Succion,Figitidae_sp._4,1.999999999
Floreana,Cecilia_Salgado_F3,Herbaceas,Amarilla,Scolebythidae_sp._1,1.999999999
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Scolebythidae_sp._1,1.999999999
Floreana,Segundo_Moreno_F8,Pastizal,Amarilla,Scolebythidae_sp._1,1
Floreana,Ivan_Moreno_F8,Herbaceas,Amarilla,Scolebythidae_sp._1,1
Floreana,Finca_Abandonada,Ciruelo,Mc_Phail,Scolebythidae_sp._1,1
Floreana,Finca_Abandonada,Ciruelo,Mc_Phail,Scolebythidae_sp._1,1
Floreana,Floreana_Witmer_F9,Herbaceas,Succion,Scolebythidae_sp._1,1
Floreana,Anibal_San_Miguel_F1,Herbaceas,Amarilla,Encyrtidae_sp._2,1.999999999
Floreana,Anibal_San_Miguel_F1,Herbaceas,Amarilla,Encyrtidae_sp._2,1.999999999
Floreana,Cecilia_Salgado_F3,Herbaceas,Amarilla,Encyrtidae_sp._2,1
Floreana,Cecilia_Salgado_F3,Maiz,Colecta_manual,Encyrtidae_sp._2,1
Floreana,Cecilia_Salgado_F3,Cana_de_azucar,Amarilla,Encyrtidae_sp._1,1.999999999
Floreana,Segundo_Moreno_F8,Pastizal,Malaise,Encyrtidae_sp._4,1
Floreana,Segundo_Moreno_F8,Pastizal,Amarilla,Encyrtidae_sp._4,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Encyrtidae_sp._4,1
Floreana,Ivan_Moreno_F8,Herbaceas,Amarilla,Encyrtidae_sp._4,1
Floreana,Claudio_Cruz_F5,Pina,Pitfall,Encyrtidae_sp._5,1
Floreana,Segundo_Moreno_F8,Pastizal,Malaise,Encyrtidae_sp._5,1.999999999
Floreana,Segundo_Moreno_F8,Pastizal,Amarilla,Encyrtidae_sp._5,4
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Encyrtidae_sp._6,1
Floreana,Finca_Abandonada,Pina,Pitfall,Encyrtidae_sp._8,1
Floreana,Claudio_Cruz_F4,Maiz,Pitfall,Encyrtidae_sp._8,1
Floreana,Finca_Abandonada,Herbaceas,Amarilla,Encyrtidae_sp._8,1
Floreana,Floreana_Witmer_F9,Herbaceas,Barrido,Encyrtidae_sp._12,1
Floreana,Segundo_Moreno_F8,Pastizal,Amarilla,Encyrtidae_sp._10,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Encyrtidae_sp._10,1
Floreana,Ivan_Moreno_F8,Herbaceas,Amarilla,Encyrtidae_sp._11,1
Floreana,Ivan_Moreno_F8,Platano,Amarilla,Encyrtidae_sp._11,1
Floreana,Anibal_San_Miguel_F1,Frejol,Pitfall,Encyrtidae_sp._9,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Encyrtidae_sp._9,1
Floreana,Segundo_Moreno_F8,Pastizal,Malaise,Encyrtidae_sp._9,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Encyrtidae_sp._9,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Succion,Encyrtidae_sp._9,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Malaise,Muscidae_sp._3,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Malaise,Muscidae_sp._3,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Muscidae_sp._3,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Muscidae_sp._3,1
Floreana,Ivan_Moreno_F8,Pina,Malaise,Muscidae_sp._3,1
Floreana,Segundo_Moreno_F8,Herbaceas,Malaise,Muscidae_sp._3,1
Cristobal,Soledad,Pastizal,Barrido,Phalacridae_sp._1,1
Cristobal,Socavon,Yuca_,Amarilla,Phoridae_sp._1,1
Cristobal,MAG,Pastizal,Succion,Scelionidae_sp._4,6.000000001
Cristobal,Cerro_Verde,Pastizal,Malaise,Tingidae_sp._1,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Caeciliusidae_sp.,1
Cristobal,Socavon,cafe,Pitfall,Indeterminada_sp._1,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Platygastridae_sp._1,1
Cristobal,Cerro_Verde,Pastizal,Succion,Sciaridae_sp.,1
Cristobal,Cerro_Verde,Pastizal,Amarilla,Psyllidae_sp.,1
Floreana,Floreana_Witmer_F9,Aguacate,Berless,Staphylinidae_sp._3,1
Cristobal,Cerro_Verde,Maiz,Amarilla,Ptillidae_sp._1,1
Cristobal,Cerro_Verde,Pastizal,Succion,Staphylinidae_sp._1,9
Cristobal,Progreso,Raban-Remol,Amarilla,Noctuidae_sp._1,1.999999999
Cristobal,Cerro_Verde,Pastizal,Succion,Phalacridae_sp._1,6.000000001
Cristobal,Cerro_Verde,Pastizal,Malaise,Cleridae_sp.,1
Cristobal,Cerro_Gato,Platano,Pitfall,Lathridiidae_sp.,1
Cristobal,Junco,Pastizal,Amarilla,Platypodidae_sp.,1
Cristobal,Socavon,cafe,Malaise,Mymaridae_sp._4,1
Cristobal,Socavon,cafe,Malaise,Mymaridae_sp._7,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Trichogrammatidae_sp._1,1
Cristobal,Cerro_Gato,Herbaceas,Amarilla,Vespidae_sp._1,1
Cristobal,Junco,Tomate,Amarilla,Pompilidae_sp._1,1
Cristobal,Junco,Tomate,Amarilla,Pompilidae_sp._1,1
Cristobal,Socavon,cafe,Malaise,Pompilidae_sp._1,1
Cristobal,Socavon,cafe,Malaise,Ichneumonidae_sp._,3.000000001
Cristobal,Socavon,cafe,Malaise,Mymaridae_sp._1,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Mymaridae_sp._1,4.999999998
Cristobal,Socavon,cafe,Colecta_manual,Mymaridae_sp._2,1
Cristobal,Cerro_Verde,Pastizal,Succion,Mymaridae_sp._2,1.999999999
Cristobal,MAG,Pastizal,Succion,Mymaridae_sp._2,1
Cristobal,Socavon,cafe,Malaise,Mymaridae_sp._5,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Eulophidae_sp._1,53.99999999
Cristobal,Cerro_Verde,Pastizal,Malaise,Eulophidae_sp._3,1
Cristobal,Cerro_Verde,Herbaceas,Succion,Eulophidae_sp._1,1
Cristobal,MAG,Pastizal,Barrido,Eulophidae_sp._1,1
Cristobal,Cerro_Gato,Col,Amarilla,Braconidae_sp._1,1
Cristobal,Cerro_Verde,Aguacate,Colecta_manual,Braconidae_sp._1,9.999999999
Cristobal,Cerro_Gato,Cebolla_colorada,Amarilla,Braconidae_sp._2,1.999999999
Cristobal,Socavon,Maiz,Trampa_de_luz,Braconidae_sp._3,1
Cristobal,Goteras,Maiz,Amarilla,Braconidae_sp._3,1
Cristobal,Progreso,Frutales_exoticos,Mc_Phail,Braconidae_sp._4,1
Cristobal,Cerro_Verde,Pastizal,Succion,Diapriidae_sp._1,1
Cristobal,El_Junco_,Pastizal,Amarilla,Scelionidae_sp._3,1
Cristobal,Cerro_Verde,Herbaceas,Malaise,Scelionidae_sp._1,1
Cristobal,Junco,Pastizal,Amarilla,Scelionidae_sp._4,1.999999999
Cristobal,Cerro_Verde,Pastizal,Malaise,Scelionidae_sp._13,1.999999999
Cristobal,El_Junco_,Pastizal,Barrido,Scelionidae_sp._11,1
Cristobal,Soledad,Platano,Berless,Scolebythidae_sp._2,1
Cristobal,Socavon_,cafe,Malaise,Encyrtidae_sp._2,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Encyrtidae_sp._2,3.000000001
Cristobal,Cerro_Verde,Pastizal,Succion,Encyrtidae_sp._1,1
Cristobal,Socavon,cafe,Malaise,Encyrtidae_sp._3,3.000000001
Cristobal,MAG,Pastizal,Malaise,Encyrtidae_sp._12,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Encyrtidae_sp._12,1.999999999
Cristobal,Cerro_Gato,Herbaceas,Amarilla,Encyrtidae_sp._11,4
Cristobal,Junco,Maiz,Amarilla,Encyrtidae_sp._9,1
Cristobal,Cerro_Gato,Cebolla_colorada,Amarilla,Vespidae_sp._1,1
Cristobal,MAG,Pastizal,Succion,Chloropidae_sp.,1
Floreana,Anibal_San_Miguel_F1,Platano,Mc_Phail,Staphylinidae_sp._2,1
Floreana,Floreana_Witmer_F9,Herbaceas,Mc_Phail,Sciaridae_sp.,4
Floreana,Anibal_San_Miguel_F1,Maiz,Colecta_manual,Sciaridae_sp.,1.999999999
Floreana,Ivan_Moreno_1/2,Herbaceas,Pitfall,Scatopsidae_sp._1,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Scatopsidae_sp._1,8.000000001
Floreana,Floreana_Witmer_F9,Maiz,Succion,Scatopsidae_sp._1,1
Floreana,Segundo_Moreno_F8,Herbaceas,Malaise,Psychodidae_sp.,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Malaise,Psychodidae_sp._1,4.999999998
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Psychodidae_sp._2,1.999999999
Floreana,Anibal_San_Miguel_F1,Pastizal,Malaise,Syrphidae_sp._2,1.999999999
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Tephritidae_sp._1,1
Isabela,La_Esperanza,Toronja,Mc_Phail,Ptillidae_sp._1,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Diapriidae_sp._3,1
Isabela,La_Esperanza,Hortalizas_mix,Trampa_de_luz,Cicadellidae_sp._,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Scelionidae_sp._15,1
Isabela,Merceditas_W._M.,Yuca_,Malaise,Psyllidae_sp.,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Bethylidae_sp._2,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Cecidomyiidae_sp.,30
Isabela,ZA.R.S.,Hortalizas_mix,Malaise,Cecidomyiidae_sp.,35
Isabela,ZA.F.G.,Herbaceas,Malaise,Scatopsidae_sp._1,1.999999999
Isabela,ZA.W.M.,Col,Pitfall,Stratiomyidae_sp.,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Phoridae_sp._1,1.999999999
Isabela,ZA.F.G.,Herbaceas,Malaise,Sphaeroceridae_sp._1,3.000000001
Isabela,ZA.J.N.,Otoy,Pitfall,Sphaeroceridae_sp._1,9
Isabela,ZA.A.L.,Herbaceas,Pitfall,Drosophila_sp.,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Ceratopogonidae_sp.,1
Isabela,ZA.V.P.,Herbaceas,Pitfall,Formicidae_sp._1,13
Isabela,ZA.F.G.,Herbaceas,Malaise,Pteromalidae_sp._1,1.999999999
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Pteromalidae_sp._2,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Eucharitidae_sp.,3.000000001
Isabela,ZA.R.G.,Herbaceas,Barrido,Eucharitidae_sp.,1
Isabela,ZA.R.S.,Hortalizas_mix,Malaise,Eucharitidae_sp.,1.999999999
Isabela,ZA.E.C.,Herbaceas,Malaise,Tetracampidae_sp.,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Eulophidae_sp._1,1.999999999
Isabela,ZA.F.G.,Herbaceas,Malaise,Eulophidae_sp._2,3.000000001
Isabela,Pretoria_W.J.,Pastizal,Malaise,Eulophidae_sp._4,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Braconidae_sp._2,1
Isabela,ZA.E.C.,Pastizal,Malaise,Braconidae_sp._3,1
Isabela,La_Esperanza_L.N.,Pastizal,Succion,Braconidae_sp._4,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Braconidae_sp._4,13
Isabela,ZA.E.C.,Pastizal,Malaise,Braconidae_sp._4,1.999999999
Isabela,ZA.M.T.,Herbaceas,Pitfall,Scelionidae_sp._3,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Scelionidae_sp._5,1
Isabela,ZA.V.V.,Pastizal,Pitfall,Scelionidae_sp._5,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Scelionidae_sp._10,3.000000001
Isabela,ZA.G.G.,Herbaceas,Pitfall,Scelionidae_sp._1,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Scelionidae_sp._15,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Scelionidae_sp._2,1.999999999
Isabela,ZA.G.G.,Herbaceas,Pitfall,Scelionidae_sp._2,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Scelionidae_sp._6,1
Isabela,ZA.J.N.,Herbaceas,Pitfall,Scelionidae_sp._7,3.000000001
Isabela,ZA.F.G.,Herbaceas,Malaise,Scelionidae_sp._9,1
Cristobal,Goteras,Platano,Pitfall,Scelionidae_sp._9,1
Cristobal,Goteras,Platano,Pitfall,Scelionidae_sp._9,1
Isabela,ZA.L.A.,Herbaceas,Pitfall,Ephydridae_sp.,4
Isabela,ZA.F.G.,Herbaceas,Malaise,Psychodidae_sp.,11
Isabela,ZA.G.G.,Maiz,Pitfall,Sarcophagidae_sp.,1.999999999
Isabela,Los_tintos_A._P.,Yuca_,Trampa_de_luz,Staphylinidae_sp._2,1
Isabela,ZA.F.B.,Guaba,Berless,Hydrophilidae_sp.,1
Isabela,Los_tintos_A._P.,Yuca_,Trampa_de_luz,Miridae_sp._1,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Tanaostigmatidae_sp.,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Ceraphronidae_sp.,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Bethylidae_sp._1,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Platygastridae_sp._2,1
Isabela,Pretoria_W.J.,Pastizal,Malaise,Perilampidae_sp._1,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Sciaridae_sp.,3.000000001
Isabela,ZA.E.C.,Pastizal,Malaise,Anobiidae_sp._1,1
Isabela,ZA.L.M.,Herbaceas,Barrido,Coccinellidae_sp._2,1.999999999
Isabela,ZA.F.G.,Herbaceas,Malaise,Mymaridae_sp._4,4
Isabela,ZA.F.G.,Herbaceas,Malaise,Mymaridae_sp._3,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Mymaridae_sp._8,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Mymaridae_sp._6,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Eulophidae_sp._6,1
Isabela,La_Esperanza_L.N.,Pastizal,Barrido,Braconidae_sp._2,4
Isabela,R._Beltran,Pastizal,Succion,Braconidae_sp._2,1
Isabela,ZA.V.P.,Naranja,Colecta_manual,Braconidae_sp._4,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Scelionidae_sp._3,4.999999998
Cristobal,Socavon,cafe,Amarilla,Scelionidae_sp._9,1.999999999
Isabela,Pretoria_W.J.,Pastizal,Malaise,Eupelmidae_sp._2,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Eupelmidae_sp._2,12
Isabela,ZA.F.G.,Herbaceas,Malaise,Eupelmidae_sp._1,3.000000001
Isabela,ZA.F.G.,Herbaceas,Malaise,Figitidae_sp._3,9.999999999
Isabela,ZA.E.C.,Pastizal,Amarilla,Figitidae_sp._3,1.999999999
Isabela,Pretoria_W.J.,Herbaceas,Malaise,Figitidae_sp._4,1
Isabela,La_Esperanza_L.N.,Herbaceas,Succion,Figitidae_sp._4,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Dryinidae_sp._2,1
Isabela,ZA.L.M.,Pastizal,Succion,Dryinidae_sp._1,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Encyrtidae_sp._2,3.000000001
Isabela,El_Cura_R.S.,Pastizal,Amarilla,Encyrtidae_sp._7,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Encyrtidae_sp._13,1.999999999
Isabela,R._Beltran,Pastizal,Barrido,Encyrtidae_sp._14,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Encyrtidae_sp._9,1.999999999
Isabela,ZA.M.C.,Herbaceas,Pitfall,Scelionidae_sp._2,1
Cristobal,Junco,Pastizal,Amarilla,Scelionidae_sp._9,3.000000001
Cristobal,Soledad,Pastizal,Succion,Braconidae_sp._2,1.999999999
Cristobal,Soledad,Pastizal,Succion,Sciaridae_sp.,9
Cristobal,Soledad,Pastizal,Succion,Tettigoniidae_sp._1,1
Cristobal,Progreso,Pastizal,Succion,Tettigoniidae_sp._1,1.999999999
Cristobal,Progreso,Pastizal,Succion,Braconidae_sp._2,1.999999999
Cristobal,Tres_Palos,Pastizal,Succion,Salticidae_sp._1,9
Cristobal,Tres_Palos,Pastizal,Succion,Indeterminada_sp._4,1.999999999
Cristobal,Tres_Palos,Pastizal,Succion,Indeterminada_sp._3,1.999999999
Cristobal,Tres_Palos,Pastizal,Succion,Braconidae_sp._2,4
Cristobal,Goteras,Braquiaria_,Succion,Indeterminada_sp._3,1.999999999
Cristobal,Goteras,Braquiaria_,Succion,Indeterminada_sp._6,1
Cristobal,Goteras,Braquiaria_,Succion,Tettigoniidae_sp._1,3.000000001
Cristobal,El_Chino,Pastizal,Succion,Tingidae_sp._1,1.999999999
Cristobal,El_Chino,Pastizal,Succion,Sciaridae_sp.,4
Cristobal,Socavon,Pastizal,Succion,Berytidae_sp._1,8.000000001
Cristobal,Socavon,Pastizal,Succion,Tettigoniidae_sp._1,1
Cristobal,Socavon,Pastizal,Succion,Tingidae_sp._1,1
Cristobal,Junco,Pastizal,Succion,Tethinidae_sp._1,3.000000001
Cristobal,Junco,Pastizal,Succion,Tettigoniidae_sp._1,1.999999999
Cristobal,Cerro_Gato,Pastizal,Succion,Braconidae_sp._2,1
Cristobal,Cerro_Gato,Pastizal,Succion,Tanaostigmatidae_sp._1,1
Cristobal,Cerro_Gato,Pastizal,Succion,Tettigoniidae_sp._1,1
Cristobal,Cerro_Verde,Pastizal,Succion,Tettigoniidae_sp._1,1
Cristobal,Cerro_Verde,Pastizal,Succion,Sparassidae_sp._,1
Cristobal,Cerro_Verde,Pastizal,Succion,Araneidae_sp._1,1.999999999
Cristobal,Cerro_Verde,Pastizal,Succion,Indeterminada_sp._3,1.999999999
Cristobal,Socavon,Naranja,Colecta_manual,Aleyrodidae_sp._1,57
Cristobal,Socavon,Naranja,Colecta_manual,Tettigoniidae_sp._1,1
Cristobal,Cerro_Verde,Tomate_de_arbol,Colecta_manual,Aphididae_sp._,6.000000001
Cristobal,Cerro_Verde,Papaya,Colecta_manual,Aleyrodidae_sp._1,94
Cristobal,Cerro_Verde,Tomate_de_arbol,Colecta_manual,Aleyrodidae_sp._2,3.000000001
Cristobal,Cerro_Verde,Naranja,Colecta_manual,Aleyrodidae_sp._2,3.000000001
Cristobal,Cerro_Verde,Mandarina,Colecta_manual,Aleyrodidae_sp._1,168.0000001
Cristobal,Cerro_Gato,Platano,Colecta_manual,Aleyrodidae_sp._1,280
Cristobal,El_Chino,Platano,Colecta_manual,Aleyrodidae_sp._1,155.0000001
Cristobal,El_Chino,Platano,Colecta_manual,Aleyrodidae_sp._1,158
Cristobal,El_Chino,Mandarina,Colecta_manual,Aleyrodidae_sp._1,16
Cristobal,El_Chino,Mandarina,Colecta_manual,Aleyrodidae_sp._1,46
Cristobal,El_Chino,Mandarina,Colecta_manual,Aleyrodidae_sp._2,1
Cristobal,El_Chino,Platano,Colecta_manual,Aleyrodidae_sp._1,7
Cristobal,Tres_Palos,Limon,Colecta_manual,Aleyrodidae_sp._1,92.00000001
Cristobal,El_Chino,Toronja,Colecta_manual,Aphididae_sp._3,66.00000001
Cristobal,El_Chino,Papaya,Colecta_manual,Bostrichidae_sp._1,3.000000001
Cristobal,Cerro_Verde,Pina,Colecta_manual,Miridae_sp._1,1
Cristobal,Socavon,Tomate,Colecta_manual,Berytidae_sp._1,1
Cristobal,Socavon,Tomate,Colecta_manual,Encyrtidae_sp._1,4
Cristobal,Cerro_Verde,Zanahoria,Colecta_manual,Aleyrodidae_sp._2,9
Cristobal,Cerro_Verde,Tomate,Colecta_manual,Encyrtidae_sp._1,1.999999999
Cristobal,El_Chino,Col,Colecta_manual,Psyllidae_sp.,1.999999999
Cristobal,El_Chino,Maiz,Colecta_manual,Tethinidae_sp._1,1
Cristobal,Progreso,Pimiento,Colecta_manual,Tettigoniidae_sp._1,3.000000001
Cristobal,Progreso,Tomate,Colecta_manual,Aleyrodidae_sp._1,11
Cristobal,Socavon,Pimiento,Colecta_manual,Psyllidae_sp.,52
Cristobal,Socavon,Tomate,Colecta_manual,Berytidae_sp._1,1.999999999
Cristobal,Socavon,Tomate,Colecta_manual,Aleyrodidae_sp._1,40
Cristobal,El_Chino,Maiz,Colecta_manual,Indeterminada_sp._5,1.999999999
Cristobal,Socavon,cafe,Colecta_manual,Isotomidae_sp._1,9
Cristobal,Goteras,Tomate,Colecta_manual,Psyllidae_sp.,44
Cristobal,Goteras,Maiz,Colecta_manual,Aphididae_sp._2,4
Cristobal,Goteras,Tomate,Colecta_manual,Aleyrodidae_sp._1,74
Cristobal,Goteras,Tomate,Colecta_manual,Aphididae_sp._2,19
Cristobal,Goteras,Tomate,Colecta_manual,Psyllidae_sp.,9
Cristobal,Tres_Palos,Tomate,Colecta_manual,Sciaridae_sp.,8.000000001
Cristobal,El_Chino,Maiz,Colecta_manual,Isotomidae_sp._1,6.000000001
Cristobal,Junco,Papa,Colecta_manual,Vaginulidae_sp._1,8.000000001
Cristobal,El_Chino,Maiz,Amarilla,Chironomidae_sp.,14
Cristobal,El_Chino,Maiz,Amarilla,Encyrtidae_sp._1,4
Cristobal,El_Chino,Maiz,Amarilla,Bostrichidae_sp._1,1.999999999
Cristobal,El_Chino,Maiz,Amarilla,Psyllidae_sp.,3.000000001
Cristobal,El_Chino,Col,Amarilla,Braconidae_sp._2,1.999999999
Cristobal,El_Chino,Pimiento,Amarilla,Encyrtidae_sp._1,1.999999999
Cristobal,Soledad,Maiz,Amarilla,Chironomidae_sp.,25
Cristobal,Soledad,Maiz,Amarilla,Braconidae_sp._2,1.999999999
Cristobal,Soledad,Maiz,Amarilla,Sphecidae_sp._1,1
Cristobal,Soledad,Maiz,Amarilla,Vespidae_sp._1,1.999999999
Cristobal,Soledad,Tomate,Amarilla,Scelionidae_sp._3,1
Cristobal,Soledad,Tomate,Amarilla,Braconidae_sp._2,4
